route_id,route_long_name
70,"Zürich, Mittelleimbach to Zürich, Sihlweidstrasse"
70,"Zürich, Morgental to Zürich, Butzenstrasse"
70,"Zürich, Im Hüsli to Zürich, Sihlweidstrasse"
70,"Zürich, Marbachweg to Zürich, Im Hüsli"
70,"Zürich, Sihlweidstrasse to Zürich, Mittelleimbach"
70,"Zürich, Verenastrasse to Zürich, Manegg"
70,"Zürich, Butzenstrasse to Zürich, Verenastrasse"
70,"Zürich, Manegg to Zürich, Frymannstrasse"
70,"Zürich, Bahnhof Leimbach to Zürich, Frymannstrasse"
70,"Zürich, Im Hüsli to Zürich, Marbachweg"
70,"Zürich, Sihlweidstrasse to Zürich, Im Hüsli"
70,"Zürich, Marbachweg to Zürich, Bahnhof Leimbach"
70,"Zürich, Manegg to Zürich, Verenastrasse"
70,"Zürich, Frymannstrasse to Zürich, Manegg"
70,"Zürich, Verenastrasse to Zürich, Butzenstrasse"
70,"Zürich, Butzenstrasse to Zürich, Morgental"
76,"Zürich, Binz to Zürich, Manesseplatz"
76,"Zürich, Räffelstrasse to Zürich, Grubenstrasse"
76,"Zürich, Manesseplatz to Zürich, Binz"
76,"Zürich, Schmiede Wiedikon to Zürich, Manesseplatz"
76,"Zürich, Binz to Zürich, Räffelstrasse"
76,"Zürich, Bahnhof Wiedikon to Zürich, Schmiede Wiedikon"
76,"Zürich, Grubenstrasse to Zürich, Binz Center"
76,"Zürich, Binz Center to Zürich, Räffelstrasse"
76,"Zürich, Räffelstrasse to Zürich, Binz"
76,"Zürich, Schmiede Wiedikon to Zürich, Bahnhof Wiedikon"
76,"Zürich, Manesseplatz to Zürich, Schmiede Wiedikon"
78,"Zürich, Schulhaus Buchlern to Zürich, Rautistrasse"
78,"Zürich, Dunkelhölzli to Zürich, Salzweg"
78,"Zürich, Salzweg to Zürich, Rautihalde"
78,"Zürich, Rautihalde to Zürich, Schulhaus Buchlern"
78,"Zürich, Bristenstrasse to Zürich, Lindenplatz"
78,"Zürich, Feusisbergli to Zürich, Am Suteracher"
78,"Zürich, Bahnhof Altstetten to Zürich, Grünaustrasse"
78,"Zürich, Lindenplatz to Zürich, Bristenstrasse"
78,"Zürich, Rautistrasse to Zürich, Lindenplatz"
78,"Zürich, Bristenstrasse to Zürich, Bahnhof Altstetten"
78,"Zürich, Farbhof to Zürich, Neeserweg"
78,"Zürich, Grünaustrasse to Zürich, Bändliweg"
78,"Zürich, Neeserweg to Zürich, Feusisbergli"
78,"Zürich, Schulhaus Buchlern to Zürich, Friedhof Eichbühl"
78,"Zürich, Loogarten to Zürich, Dunkelhölzli"
78,"Zürich, Am Suteracher to Zürich, Loogarten"
78,"Zürich, Rautihalde to Zürich, Schulhaus Buchlern"
78,"Zürich, Bändliweg to Zürich, Grünaustrasse"
78,"Zürich, Friedhof Eichbühl to Zürich, Schulhaus Buchlern"
78,"Zürich, Grünaustrasse to Zürich, Bahnhof Altstetten"
78,"Zürich, Bahnhof Altstetten to Zürich, Bristenstrasse"
78,"Zürich, Loogarten to Zürich, Am Suteracher"
78,"Zürich, Rautihalde to Zürich, Salzweg"
78,"Zürich, Rautistrasse to Zürich, Schulhaus Buchlern"
78,"Zürich, Lindenplatz to Zürich, Rautistrasse"
78,"Zürich, Schulhaus Buchlern to Zürich, Rautihalde"
78,"Zürich, Salzweg to Zürich, Dunkelhölzli"
78,"Zürich, Salzweg to Zürich, Dunkelhölzli"
78,"Zürich, Dunkelhölzli to Zürich, Loogarten"
78,"Zürich, Rautistrasse to Zürich, Schulhaus Buchlern"
78,"Zürich, Feusisbergli to Zürich, Neeserweg"
78,"Zürich, Am Suteracher to Zürich, Feusisbergli"
78,"Zürich, Neeserweg to Zürich, Farbhof"
78,"Zürich, Schulhaus Buchlern to Zürich, Rautihalde"
78,"Zürich, Friedhof Eichbühl to Zürich, Schulhaus Buchlern"
94,"Zürich, Luchswiesen to Zürich, Schürgistrasse"
94,"Zürich, Riedgraben to Zürich, Saatlenstrasse"
94,"Zürich, Bahnhof Oerlikon to Zürich, Sternen Oerlikon"
94,"Zürich, Messe/Hallenstadion to Zürich, Hallenbad Oerlikon"
94,"Zürich, Sternen Oerlikon to Zürich, Messe/Hallenstadion"
94,"Zürich, Hallenbad Oerlikon to Zürich, Riedgraben"
94,"Zürich, Schürgistrasse to Zürich, Luchswiesen"
94,"Zürich, Dreispitz to Zürich, Aubrücke"
94,"Zürich, Saatlenstrasse to Zürich, Dreispitz"
94,"Zürich, Aubrücke to Zürich, Schürgistrasse"
94,"Zürich, Altried (Zone 10) to Zentrum Glatt"
94,"Zürich, Luchswiesen to Zürich, Altried (Zone 10)"
94,"Zentrum Glatt to Zürich, Altried (Zone 10)"
94,"Zürich, Altried (Zone 10) to Zürich, Luchswiesen"
94,"Zürich, Saatlenstrasse to Zürich, Riedgraben"
94,"Zürich, Aubrücke to Zürich, Dreispitz"
94,"Zürich, Schürgistrasse to Zürich, Aubrücke"
94,"Zürich, Dreispitz to Zürich, Saatlenstrasse"
94,"Zürich, Hallenbad Oerlikon to Zürich, Messe/Hallenstadion"
94,"Zürich, Riedgraben to Zürich, Hallenbad Oerlikon"
94,"Zürich, Messe/Hallenstadion to Zürich, Sternen Oerlikon"
94,"Zürich, Sternen Oerlikon to Zürich, Bahnhof Oerlikon"
95,"Zürich, Flurstrasse to Zürich, Kappeli"
95,"Zürich, Bahnhof Altstetten to Zürich, Bristenstrasse"
95,"Zürich, Kappeli to Zürich, Flurstrasse"
95,"Zürich, Baslerstrasse to Zürich, Letzipark West"
95,"Zürich, Bristenstrasse to Zürich, Baslerstrasse"
95,"Zürich, Letzipark West to Zürich, Kappeli"
95,"Zürich, Albisrank to Zürich, Siemens"
95,"Zürich, Flurstrasse to Zürich, Albisrank"
95,"Zürich, Siemens to Zürich, Freilagerstrasse"
95,"Zürich, Freilagerstrasse to Zürich, Flurstrasse"
95,"Zürich, Letzipark West to Zürich, Luggwegstrasse"
95,"Zürich, Kappeli to Zürich, Letzipark West"
95,"Zürich, Luggwegstrasse to Zürich, Bahnhof Altstetten"
35,"Zürich, Neeserweg to Zürich, Farbhof"
35,"Zürich, Am Suteracher to Zürich, Feusisbergli"
35,"Zürich, Loogarten to Zürich, Am Suteracher"
35,"Zürich, Feusisbergli to Zürich, Neeserweg"
35,"Zürich, Lindenplatz to Zürich, Solidapark"
35,"Zürich, Farbhof to Zürich, Lindenplatz"
35,"Zürich, Friedhof Eichbühl to Zürich, Schulhaus Buchlern"
35,"Zürich, Salzweg to Zürich, Dunkelhölzli"
35,"Zürich, Rautihalde to Zürich, Salzweg"
38,"Zürich, Michelstrasse to Zürich, Friedhof Hönggerberg"
38,"Zürich, Michelstrasse to Zürich, Wieslergasse"
38,"Zürich, Schützenhaus Höngg to Zürich, Friedhof Hönggerberg"
38,"Zürich, Friedhof Hönggerberg to Zürich, Michelstrasse"
38,"Zürich, Waidspital to Zürich, Pflegezentr. Käferberg"
38,"Zürich, Schwert to Zürich, Am Börtli"
38,"Zürich, Kappenbühlweg to Zürich, Meierhofplatz"
38,"Zürich, Wieslergasse to Zürich, Kappenbühlweg"
38,"Zürich, Meierhofplatz to Zürich, Schwert"
38,"Zürich, Appenzellerstrasse to Zürich, Waidbadstrasse"
38,"Zürich, Am Börtli to Zürich, Appenzellerstrasse"
38,"Zürich, Waidbadstrasse to Zürich, Pflegezentr. Käferberg"
38,"Zürich, Pflegezentr. Käferberg to Zürich, Waidspital"
38,"Zürich, Am Börtli to Zürich, Schwert"
38,"Zürich, Waidbadstrasse to Zürich, Appenzellerstrasse"
38,"Zürich, Pflegezentr. Käferberg to Zürich, Waidbadstrasse"
38,"Zürich, Appenzellerstrasse to Zürich, Am Börtli"
38,"Zürich, Meierhofplatz to Zürich, Kappenbühlweg"
38,"Zürich, Schwert to Zürich, Meierhofplatz"
38,"Zürich, Kappenbühlweg to Zürich, Wieslergasse"
38,"Zürich, Wieslergasse to Zürich, Michelstrasse"
38,"Zürich, Friedhof Hönggerberg to Zürich, Schützenhaus Höngg"
39,
39,
39,
39,
39,
39,
39,
39,
39,
39,
39,
39,
39,
39,
39,
39,
39,
39,
39,
39,
39,
39,
39,
40,"Zürich, Krematorium Nordheim to Zürich, Maienweg"
40,"Zürich, Glaubtenstrasse to Zürich, Althoos"
40,"Zürich, Nordheimstrasse to Zürich, Berufswahlschule"
40,"Zürich, Maienweg to Zürich, Krematorium Nordheim"
40,"Zürich, Althoos to Zürich, Maienweg"
40,"Zürich, Krematorium Nordheim to Zürich, Nordheimstrasse"
40,"Zürich, Radiostudio to Zürich, Bucheggplatz"
40,"Zürich, Berufswahlschule to Zürich, Radiostudio"
40,"Zürich, Bucheggplatz to Zürich, Nordheimstrasse"
40,"Zürich, Nordheimstrasse to Zürich, Krematorium Nordheim"
40,"Zürich, Althoos to Zürich, Glaubtenstrasse"
40,"Zürich, Maienweg to Zürich, Althoos"
40,"Zürich, Glaubtenstrasse to Zürich, Glaubtenstrasse"
64,"Zürich, Stierenried to Zürich, Maillartstrasse"
64,"Zürich, Bahnhof Oerlikon Nord to Zürich, Max-Bill-Platz"
64,"Zürich, Bollingerweg to Zürich, Neunbrunnen"
64,"Zürich, Max-Bill-Platz to Zürich, Bollingerweg"
64,"Zürich, Neunbrunnen to Zürich, Stierenried"
64,"Zürich, Bollingerweg to Zürich, Max-Bill-Platz"
64,"Zürich, Stierenried to Zürich, Neunbrunnen"
64,"Zürich, Maillartstrasse to Zürich, Stierenried"
64,"Zürich, Neunbrunnen to Zürich, Bollingerweg"
64,"Zürich, Max-Bill-Platz to Zürich, Bahnhof Oerlikon Nord"
73,"Zürich, Schweighof to Zürich, Friesenbergstrasse"
73,
73,
73,
73,"Zürich, Friesenbergstrasse to Zürich, Schweighof"
73,
73,
73,
79,"Zürich, Herzogenmühlestrasse to Zürich, Schwamendingerplatz"
79,"Zürich, Auzelg to Zürich, Orionstrasse"
79,"Zürich, Auzelg Ost to Zürich, Auzelg"
79,"Zürich, Orionstrasse to Zürich, Aubrücke"
79,"Zürich, Aubrücke to Zürich, Herzogenmühlestrasse"
79,"Zürich, Herzogenmühlestrasse to Zürich, Aubrücke"
79,"Zürich, Friedrichstrasse to Zürich, Bocklerstrasse"
79,"Zürich, Schwamendingerplatz to Zürich, Friedrichstrasse"
79,"Zürich, Schwamendingerplatz to Zürich, Herzogenmühlestrasse"
79,"Zürich, Orionstrasse to Zürich, Auzelg"
79,"Zürich, Aubrücke to Zürich, Orionstrasse"
79,"Zürich, Auzelg to Zürich, Auzelg Ost"
79,"Zürich, Bocklerstrasse to Zürich, Schwamendingerplatz"
161,"Zürich, Bhf Wollishofen (Bus) to Zürich, Landiwiese"
161,"Zürich, Stadtgrenze to Kilchberg ZH, Weinbergstrasse"
161,"Zürich, Schweizer Rück to Zürich, Sukkulentensammlung"
161,"Zürich, Bürkliplatz to Zürich, Rentenanstalt"
161,"Zürich, Rentenanstalt to Zürich, Schweizer Rück"
161,"Zürich, Landiwiese to Zürich, Bhf Wollishofen (Bus)"
161,"Zürich, Sukkulentensammlung to Zürich, Landiwiese"
161,"Zürich, Rote Fabrik to Zürich, Seerose"
161,"Zürich, Seerose to Zürich, Stadtgrenze"
161,"Kilchberg ZH, Auf Brunnen to Kilchberg ZH, Schwelle"
161,"Kilchberg ZH, Sanatorium to Kilchberg ZH, Kreuzstrasse"
161,"Kilchberg ZH, Hornhaldenstr. to Kilchberg ZH, Paradiessteig"
161,"Kilchberg ZH, Weinbergstrasse to Kilchberg ZH, Hornhaldenstr."
161,"Kilchberg ZH, Paradiessteig to Kilchberg ZH, Sanatorium"
161,"Kilchberg ZH, Schwelle to Kilchberg ZH, Auf Brunnen"
161,"Kilchberg ZH, Kreuzstrasse to Kilchberg ZH, Schwelle"
161,"Kilchberg ZH, Auf Brunnen to Kilchberg ZH, Kirche"
161,"Kilchberg ZH, Kirche to Kilchberg ZH, Auf Brunnen"
161,"Kilchberg ZH, Hornhaldenstr. to Kilchberg ZH, Weinbergstrasse"
161,"Kilchberg ZH, Kreuzstrasse to Kilchberg ZH, Sanatorium"
161,"Kilchberg ZH, Schwelle to Kilchberg ZH, Kreuzstrasse"
161,"Kilchberg ZH, Paradiessteig to Kilchberg ZH, Hornhaldenstr."
161,"Zürich, Stadtgrenze to Zürich, Seerose"
161,"Kilchberg ZH, Weinbergstrasse to Zürich, Stadtgrenze"
161,"Zürich, Seerose to Zürich, Rote Fabrik"
161,"Zürich, Rote Fabrik to Zürich, Bhf Wollishofen (Bus)"
161,"Zürich, Rentenanstalt to Zürich, Bürkliplatz"
161,"Zürich, Sukkulentensammlung to Zürich, Schweizer Rück"
161,"Zürich, Landiwiese to Zürich, Sukkulentensammlung"
161,"Zürich, Schweizer Rück to Zürich, Rentenanstalt"
161,"Zürich, Bhf Wollishofen (Bus) to Zürich, Rote Fabrik"
161,"Kilchberg ZH, Sanatorium to Kilchberg ZH, Paradiessteig"
161,"Zürich, Bhf Wollishofen (Bus) to Zürich, Rote Fabrik"
161,"Kilchberg ZH, Sanatorium to Kilchberg ZH, Paradiessteig"
165,"Rüschlikon, Langhaldenstrasse to Rüschlikon, Belvoir"
165,"Zürich, Landiwiese to Zürich, Bhf Wollishofen (Bus)"
165,"Zürich, Rentenanstalt to Zürich, Schweizer Rück"
165,"Zürich, Bürkliplatz to Zürich, Rentenanstalt"
165,"Zürich, Schweizer Rück to Zürich, Sukkulentensammlung"
165,"Kilchberg ZH, Paradiesstrasse to Kilchberg ZH, Bendlikon"
165,"Zürich, Rote Fabrik to Zürich, Seerose"
165,"Zürich, Bhf Wollishofen (Bus) to Zürich, Rote Fabrik"
165,"Zürich, Stadtgrenze to Kilchberg ZH, Paradiesstrasse"
165,"Rüschlikon, Schlossstrasse to Rüschlikon, Bodengasse"
165,"Kilchberg ZH, Bendlikon to Kilchberg ZH, Schooren"
165,"Rüschlikon, Bodengasse to Rüschlikon, Bahnhof"
165,"Rüschlikon, Bahnhof to Rüschlikon, Weidstrasse"
165,"Zürich, Seerose to Zürich, Rote Fabrik"
165,"Rüschlikon, Loorain to Rüschlikon, Säumerstrasse"
165,"Rüschlikon, Loorain to Rüschlikon, Eggrain"
165,"Rüschlikon, Säumerstrasse to Rüschlikon, Loorain"
165,"Rüschlikon, Eggrain to Rüschlikon, Moosstrasse"
165,"Kilchberg ZH, Bendlikon to Kilchberg ZH, Paradiesstrasse"
165,"Rüschlikon, Bahnhof to Rüschlikon, Bodengasse"
165,"Kilchberg ZH, Paradiesstrasse to Zürich, Stadtgrenze"
165,"Zürich, Rentenanstalt to Zürich, Bürkliplatz"
165,"Zürich, Landiwiese to Zürich, Sukkulentensammlung"
165,"Zürich, Rote Fabrik to Zürich, Bhf Wollishofen (Bus)"
165,"Zürich, Schweizer Rück to Zürich, Rentenanstalt"
165,"Rüschlikon, Langhaldenstrasse to Rüschlikon, Weidstrasse"
165,"Rüschlikon, Moosstrasse to Rüschlikon, Eggrain"
165,"Rüschlikon, Moosstrasse to Rüschlikon, Eggrain"
165,"Rüschlikon, Säumerstrasse to Rüschlikon, Belvoir"
165,"Rüschlikon, Eggrain to Rüschlikon, Loorain"
165,"Rüschlikon, Eggrain to Rüschlikon, Loorain"
165,"Rüschlikon, Säumerstrasse to Rüschlikon, Belvoir"
165,"Rüschlikon, Weidstrasse to Rüschlikon, Langhaldenstrasse"
165,"Rüschlikon, Belvoir to Rüschlikon, Langhaldenstrasse"
165,"Rüschlikon, Weidstrasse to Rüschlikon, Langhaldenstrasse"
165,"Rüschlikon, Langhaldenstrasse to Rüschlikon, Weidstrasse"
165,"Zürich, Bhf Wollishofen (Bus) to Zürich, Landiwiese"
165,"Rüschlikon, Schlossstrasse to Kilchberg ZH, Schooren"
165,"Rüschlikon, Bodengasse to Rüschlikon, Schlossstrasse"
165,"Rüschlikon, Weidstrasse to Rüschlikon, Bahnhof"
165,"Rüschlikon, Weidstrasse to Rüschlikon, Bahnhof"
165,"Rüschlikon, Bodengasse to Rüschlikon, Schlossstrasse"
165,"Kilchberg ZH, Schooren to Rüschlikon, Schlossstrasse"
165,"Rüschlikon, Bodengasse to Rüschlikon, Schlossstrasse"
165,"Kilchberg ZH, Schooren to Rüschlikon, Schlossstrasse"
165,"Zürich, Seerose to Zürich, Stadtgrenze"
165,"Kilchberg ZH, Schooren to Kilchberg ZH, Bendlikon"
165,"Rüschlikon, Schlossstrasse to Kilchberg ZH, Schooren"
165,"Kilchberg ZH, Schooren to Kilchberg ZH, Bendlikon"
165,"Zürich, Stadtgrenze to Zürich, Seerose"
165,"Zürich, Seerose to Zürich, Stadtgrenze"
165,"Zürich, Stadtgrenze to Zürich, Seerose"
165,"Zürich, Bhf Wollishofen (Bus) to Zürich, Landiwiese"
165,"Rüschlikon, Belvoir to Rüschlikon, Langhaldenstrasse"
165,"Zürich, Sukkulentensammlung to Zürich, Landiwiese"
165,"Zürich, Sukkulentensammlung to Zürich, Landiwiese"
165,"Zürich, Bhf Wollishofen (Bus) to Zürich, Landiwiese"
165,"Zürich, Sukkulentensammlung to Zürich, Landiwiese"
165,"Zürich, Sukkulentensammlung to Zürich, Schweizer Rück"
165,"Zürich, Sukkulentensammlung to Zürich, Schweizer Rück"
165,"Zürich, Sukkulentensammlung to Zürich, Schweizer Rück"
165,"Rüschlikon, Belvoir to Rüschlikon, Langhaldenstrasse"
165,"Rüschlikon, Belvoir to Rüschlikon, Säumerstrasse"
165,"Rüschlikon, Belvoir to Rüschlikon, Säumerstrasse"
165,"Rüschlikon, Merisbrunnen to Rüschlikon, Moosstrasse"
165,"Rüschlikon, Merisbrunnen to Rüschlikon, Moosstrasse"
165,"Rüschlikon, Merisbrunnen to Rüschlikon, Merisbrunnen"
304,"Unterengstringen, Langacher to Unterengstringen, Sennenbüel N"
304,"Zürich, Frankental to Oberengstringen, Eggbühl"
304,"Oberengstringen, Lanzrain to Oberengstringen, Zentrum"
304,"Oberengstringen, Eggbühl to Oberengstringen, Lanzrain"
304,"Oberengstringen, Zentrum to Oberengstringen, Paradies"
304,"Dietikon, Bahnhof to Fahrweid, Limmatbrücke"
304,"Fahrweid, Brunaustrasse to Geroldswil, Grindlen"
304,"Fahrweid, Au to Fahrweid, Brunaustrasse"
304,"Geroldswil, Grindlen to Geroldswil, Dorfstrasse"
304,"Weiningen ZH, Schulhaus to Weiningen ZH, Lindenplatz"
304,"Geroldswil, Dorfstrasse to Geroldswil, Welbrig"
304,"Geroldswil, Zentrum to Geroldswil, Dorfstrasse"
304,"Geroldswil, Welbrig to Weiningen ZH, Schulhaus"
304,"Weiningen ZH, Ausserdorf to Unterengstringen, Aegelsee"
304,"Weiningen ZH, Lindenplatz to Weiningen ZH, Ausserdorf"
304,"Unterengstringen, Aegelsee to Unterengstringen, Sennenbüel"
307,
307,
307,"Zürich, Bahnhof Altstetten N to Zürich, Vulkanstrasse"
307,"Zürich, Juchhof to Zürich, Werdhölzli"
307,"Schlieren, Rütistrasse to Schlieren, Industrie Gaswerk"
307,
307,"Schlieren, Industrie Gaswerk to Zürich, Juchhof"
307,"Zürich, Bändliweg to Zürich, Vulkanstrasse"
307,"Zürich, Werdhölzli to Zürich, Bändliweg"
307,"Zürich, Vulkanstrasse to Zürich, Bahnhof Altstetten N"
307,"Zürich, Juchhof to Schlieren, Industrie Gaswerk"
307,"Zürich, Bändliweg to Zürich, Werdhölzli"
307,"Zürich, Vulkanstrasse to Zürich, Bändliweg"
307,"Zürich, Werdhölzli to Zürich, Juchhof"
307,
307,"Schlieren, Industrie Gaswerk to Schlieren, Rütistrasse"
323,"Oberengstringen, Paradies to Unterengstringen, Langacher"
323,"Oberengstringen, Paradies to Oberengstringen, Zentrum"
323,"Unterengstringen, Sennenbüel N to Unterengstringen, Langacher"
323,"Unterengstringen, Langacher to Oberengstringen, Paradies"
323,"Zürich, Bahnhof Altstetten to Zürich, Tüffenwies"
323,"Zürich, Frankental to Zürich, Winzerstrasse Süd"
323,"Oberengstringen, Lanzrain to Oberengstringen, Eggbühl"
323,"Oberengstringen, Zentrum to Oberengstringen, Lanzrain"
323,"Oberengstringen, Eggbühl to Zürich, Frankental"
323,"Zürich, Hohenklingensteig to Zürich, Winzerhalde"
323,"Zürich, Winzerstrasse Süd to Zürich, Hohenklingensteig"
323,"Zürich, Winzerhalde to Zürich, Tüffenwies"
323,"Zürich, Tüffenwies to Zürich, Bahnhof Altstetten"
323,"Zürich, Winzerstrasse Süd to Zürich, Frankental"
323,"Zürich, Winzerhalde to Zürich, Hohenklingensteig"
323,"Zürich, Tüffenwies to Zürich, Winzerhalde"
323,"Zürich, Hohenklingensteig to Zürich, Winzerstrasse Süd"
323,"Oberengstringen, Eggbühl to Oberengstringen, Lanzrain"
323,"Zürich, Frankental to Oberengstringen, Eggbühl"
323,"Oberengstringen, Lanzrain to Oberengstringen, Zentrum"
323,"Oberengstringen, Zentrum to Oberengstringen, Paradies"
323,"Unterengstringen, Langacher to Unterengstringen, Sennenbüel N"
743,"Maur, Aschbach to Fällanden, Jugendherberge"
743,"Maur, Dorf to Maur, Kirche"
743,"Dübendorf, Kirche Wil to Dübendorf, Alterszentrum"
743,"Dübendorf, Sonnental to Dübendorf, Breitibach"
743,"Zürich, Bahnhof Stettbach to Dübendorf, Hoffnung"
743,"Dübendorf, Hoffnung to Dübendorf, Sonnental"
743,"Dübendorf, Wasserfurren to Dübendorf, Högler"
743,"Dübendorf, Breitibach to Dübendorf, Wasserfurren"
743,"Dübendorf, Högler to Dübendorf, Kirche Wil"
743,"Fällanden, Gemeindehaus to Fällanden, Wigarten"
743,"Fällanden, Bruggacher to Fällanden, Zil"
743,"Dübendorf, Alterszentrum to Fällanden, Bruggacher"
743,"Fällanden, Zil to Fällanden, Gemeindehaus"
743,"Fällanden, Neuhus to Fällanden, Jugendherberge"
743,"Fällanden, Wigarten to Fällanden, Neuhus"
743,"Fällanden, Jugendherberge to Maur, Aschbach"
743,"Maur, Aschbach to Maur, Dorf"
743,"Dübendorf, Kirche Wil to Dübendorf, Högler"
743,"Fällanden, Wigarten to Fällanden, Gemeindehaus"
743,"Dübendorf, Alterszentrum to Dübendorf, Kreuzbühl"
743,"Maur, Kirche to Maur, See"
743,"Fällanden, Neuhus to Fällanden, Wigarten"
743,"Fällanden, Zil to Fällanden, Bruggacher"
743,"Fällanden, Gemeindehaus to Fällanden, Zil"
743,"Fällanden, Bruggacher to Dübendorf, Kirche Wil"
743,"Dübendorf, Sonnental to Dübendorf, Hoffnung"
743,"Dübendorf, Wasserfurren to Dübendorf, Breitibach"
743,"Dübendorf, Högler to Dübendorf, Wasserfurren"
743,"Dübendorf, Breitibach to Dübendorf, Sonnental"
743,"Maur, See to Maur, Kirche"
743,"Dübendorf, Hoffnung to Zürich, Bahnhof Stettbach"
743,"Maur, Kirche to Maur, Dorf"
743,"Maur, Dorf to Maur, Aschbach"
743,"Dübendorf, Kreuzbühl to Dübendorf, Kirche Wil"
743,"Fällanden, Jugendherberge to Fällanden, Neuhus"
744,"Dübendorf, Wasserfurren to Dübendorf, Breitibach"
744,"Ebmatingen, Looren to Aesch bei Maur, Im Brünneli"
744,"Dübendorf, Högler to Dübendorf, Kirche Wil"
744,"Dübendorf, Hoffnung to Dübendorf, Sonnental"
744,"Zürich, Bahnhof Stettbach to Dübendorf, Hoffnung"
744,"Dübendorf, Breitibach to Dübendorf, Wasserfurren"
744,"Dübendorf, Sonnental to Dübendorf, Breitibach"
744,"Dübendorf, Wasserfurren to Dübendorf, Högler"
744,"Fällanden, Zil to Fällanden, Eggler"
744,"Dübendorf, Alterszentrum to Fällanden, Bruggacher"
744,"Dübendorf, Kirche Wil to Dübendorf, Alterszentrum"
744,"Fällanden, Bruggacher to Fällanden, Zil"
744,"Fällanden, Schützenhaus to Ebmatingen, Leeacherstrasse"
744,"Fällanden, Eggler to Fällanden, Schützenhaus"
744,"Ebmatingen, Leeacherstrasse to Ebmatingen"
744,"Ebmatingen to Ebmatingen, Looren"
744,"Ebmatingen, Leeacherstrasse to Fällanden, Schützenhaus"
744,"Scheuren, Station to Aesch bei Maur, Zollingerheim"
744,"Aesch bei Maur, Zollingerheim to Scheuren, Station"
744,"Aesch bei Maur, Im Brünneli to Aesch bei Maur, Zollingerheim"
744,"Scheuren, Station to Scheuren, Station"
744,"Aesch bei Maur, Im Brünneli to Ebmatingen, Looren"
744,"Aesch bei Maur, Zollingerheim to Aesch bei Maur, Im Brünneli"
744,"Ebmatingen, Looren to Ebmatingen"
744,"Ebmatingen to Ebmatingen, Leeacherstrasse"
744,"Fällanden, Gemeindehaus to Fällanden, Zil"
744,"Fällanden, Eggler to Fällanden, Wigarten"
744,"Fällanden, Schützenhaus to Fällanden, Eggler"
744,"Fällanden, Wigarten to Fällanden, Gemeindehaus"
744,"Fällanden, Bruggacher to Dübendorf, Kirche Wil"
744,"Fällanden, Zil to Fällanden, Bruggacher"
744,"Dübendorf, Kirche Wil to Dübendorf, Högler"
744,"Dübendorf, Högler to Dübendorf, Wasserfurren"
744,"Dübendorf, Sonnental to Dübendorf, Hoffnung"
744,"Dübendorf, Breitibach to Dübendorf, Sonnental"
744,"Dübendorf, Hoffnung to Zürich, Bahnhof Stettbach"
751,"Zürich, Zoo/Forrenweid to Zürich, Tobelhof"
751,"Gockhausen, Ursprungstrasse to Gockhausen, Dorf"
751,"Zürich, Bahnhof Stettbach to Dübendorf, Hoffnung"
751,"Dübendorf, Sonnental to Dübendorf, Kämmaten"
751,"Dübendorf, Hoffnung to Dübendorf, Sonnental"
751,"Dübendorf, Kämmaten to Gockhausen, Ursprungstrasse"
751,"Zürich, Dreiwiesen to Zürich, Bircher-Benner"
751,"Zürich, Tobelhof to Zürich, Zoo/Forrenweid"
751,"Gockhausen, Dorf to Zürich, Tobelhof"
751,"Zürich, Zoo/Forrenweid to Zürich, Dreiwiesen"
751,"Zürich, Kirche Fluntern to Zürich, Bircher-Benner"
751,"Zürich, Bircher-Benner to Zürich, Kirche Fluntern"
751,"Zürich, Bircher-Benner to Zürich, Dreiwiesen"
751,"Zürich, Dreiwiesen to Zürich, Zoo/Forrenweid"
751,"Dübendorf, Kämmaten to Dübendorf, Hoffnung"
751,"Gockhausen, Dorf to Gockhausen, Ursprungstrasse"
751,"Zürich, Tobelhof to Gockhausen, Dorf"
751,"Gockhausen, Ursprungstrasse to Dübendorf, Kämmaten"
751,"Dübendorf, Hoffnung to Zürich, Bahnhof Stettbach"
301,"Fahrweid, Limmatbrücke to Fahrweid, Au"
301,"Oetwil an der Limmat, Halde to Geroldswil, Schweizäcker"
301,"Oetwil an der Limmat, Post to Oetwil an der Limmat, Oberdorf"
301,"Oetwil an der Limmat, Oberdorf to Oetwil an der Limmat, Halde"
301,"Geroldswil, Grindlen to Fahrweid, Brunaustrasse"
301,"Geroldswil, Zentrum to Geroldswil, Dorfstrasse"
301,"Geroldswil, Schweizäcker to Geroldswil, Zentrum"
301,"Geroldswil, Dorfstrasse to Geroldswil, Grindlen"
301,"Fahrweid, Au to Fahrweid, Limmatbrücke"
301,"Fahrweid, Brunaustrasse to Fahrweid, Au"
301,"Fahrweid, Limmatbrücke to Dietikon, Bahnhof"
301,"Dietikon, Bahnhof to Fahrweid, Limmatbrücke"
301,"Geroldswil, Dorfstrasse to Geroldswil, Zentrum"
301,"Fahrweid, Brunaustrasse to Geroldswil, Grindlen"
301,"Fahrweid, Au to Fahrweid, Brunaustrasse"
301,"Geroldswil, Grindlen to Geroldswil, Dorfstrasse"
301,"Geroldswil, Schweizäcker to Oetwil an der Limmat, Halde"
301,"Geroldswil, Zentrum to Geroldswil, Schweizäcker"
301,"Oetwil an der Limmat, Halde to Oetwil an der Limmat, Post"
302,"Schlieren, Feldstrasse to Schlieren, Talacker-Windegg"
