stop_id,stop_name,stop_lat,stop_lon,stop_number,short_stop_name
2569,"Küsnacht ZH, Hesligenstrasse",47.3157525,8.59294916666667,1182,HESL
2569,"Küsnacht ZH, Hesligenstrasse",47.3157525,8.59294916666667,1182,HESL
1908,"Zürich, Heuried",47.3690688888889,8.50582916666667,1187,HEUR
1908,"Zürich, Heuried",47.3690688888889,8.50582916666667,1187,HEUR
1908,"Zürich, Heuried",47.3690688888889,8.50582916666667,1187,HEUR
2577,"Küsnacht ZH, Himmelistrasse",47.31371,8.59209805555555,1189,HIST
2577,"Küsnacht ZH, Himmelistrasse",47.31371,8.59209805555555,1189,HIST
2606,"Zürich, Hinterbergstrasse",47.3801044444444,8.55454638888889,1194,HINT
1532,"Zürich, Hirschwiesenstrasse",47.4001275,8.54333388888889,1215,HIRS
1532,"Zürich, Hirschwiesenstrasse",47.4001275,8.54333388888889,1215,HIRS
2815,"Zürich, Hirzenbach",47.40324,8.58762333333333,1220,HIRZ
2815,"Zürich, Hirzenbach",47.40324,8.58762333333333,1220,HIRZ
2039,"Dietikon, Hofacker",47.3984455555556,8.41118111111111,1226,HACK
2039,"Dietikon, Hofacker",47.3984455555556,8.41118111111111,1226,HACK
1536,"Adliswil, Hofackerstrasse",47.3152283333333,8.535695,1227,HOFA01
1536,"Adliswil, Hofackerstrasse",47.3152283333333,8.535695,1227,HOFA01
1372,"Dübendorf, Hoffnung",47.3960483333333,8.599775,1228,HOFF
1372,"Dübendorf, Hoffnung",47.3960483333333,8.599775,1228,HOFF
2841,"Zürich, Hohenklingensteig",47.4013705555556,8.49011444444444,1231,HOHE
2841,"Zürich, Hohenklingensteig",47.4013705555556,8.49011444444444,1231,HOHE
2527,"Zürich, Bäckeranlage",47.3782297222222,8.52283083333333,1234,BANL
2527,"Zürich, Bäckeranlage",47.3782297222222,8.52283083333333,1234,BANL
2527,"Zürich, Bäckeranlage",47.3782297222222,8.52283083333333,1234,BANL
2527,"Zürich, Bäckeranlage",47.3782297222222,8.52283083333333,1234,BANL
2849,"Zürich, Holzerhurd",47.4237713888889,8.49664,1239,HOLZ
2858,"Kilchberg ZH, Hornhaldenstr.",47.3318305555556,8.54201277777778,1249,HORN
2858,"Kilchberg ZH, Hornhaldenstr.",47.3318305555556,8.54201277777778,1249,HORN
